customer_id,age,salary,purchase_amount,order_count,rating
C063,-0.9727081198585458,0.7995711011219441,-2.4553347760274153,0.6666666666666666,0.34098122082374904
C064,-1.0619676528248656,-0.6732911414790758,-0.8251335176535122,0.0,-0.8805419914662973
C065,0.9330832879081049,0.6543002642369194,-0.2575695201765065,0.0,-0.4175523803121102
C066,1.4730942487636256,0.24457968608137673,-0.9894093201063479,0.6666666666666666,-0.0022318797084715752
C067,0.054571931039556106,0.549141228377247,1.128566083768624,-0.3333333333333333,0.4631619775615126
C068,1.122789411452497,1.3488942077295594,-1.1235079636893914,1.3333333333333333,-0.41113890118116486
C069,0.4852645074917376,-0.24519101963290132,-0.3954318308386712,-0.3333333333333333,0.15781974111338096
C070,-0.5146342439867706,-0.6234737496732039,0.024299799207510114,0.0,0.6396160936541972
C071,0.48502572545347583,-0.7245119518104495,0.9880111260347003,-1.0,0.13924304872351634
C072,1.653652567810147,-0.6696656606767559,-1.1277147827177278,0.3333333333333333,-0.5700659828420142
C073,0.0905095632009627,-0.11996216999116464,0.7835009231143072,-0.6666666666666666,-0.9564100153183724
C074,1.6800784358878602,0.19127763122835426,-0.0643164233025738,0.3333333333333333,0.6102013123865032
C075,-2.475810391660327,0.14330941432732863,-0.7936020890593101,-1.0,-0.962210715194495
C076,0.9423961051725583,0.5529535300377798,0.26797031138682037,-0.6666666666666666,0.6187277555442817
C077,0.21254578003802793,-0.05291236741293615,0.07453884134707407,0.0,-0.021782904089676813
C078,-0.1708792164373545,1.019046990987671,-0.513215954459192,-0.6666666666666666,0.7379624399965642
C079,0.21722738319997906,-0.2595296661245231,-0.020511837112296583,-0.3333333333333333,0.47809283591712814
C080,-1.8479399633401972,1.961602354672368,-0.3551850075526688,0.0,0.8470093785286321
C081,-0.09208410879225792,0.4029972441307758,0.011634549689238417,0.3333333333333333,-0.3519359521948029
C082,0.4807718632632978,-0.7004338691409532,0.41506200687004324,-0.6666666666666666,0.41956485522304693
C083,1.5939196776709004,-0.8594828464943769,1.0944495043196008,-0.6666666666666666,-0.25705526120733707
C084,-0.3886486816816613,0.2964399942748582,-0.9820794999073019,-0.3333333333333333,-0.11266678315839682
C085,-0.6768953506315396,-0.228875477609312,1.4967027626018572,0.0,0.1608097521568836
C086,-0.3722479784641604,0.46872957821529593,-1.5073256844793501,-0.3333333333333333,0.6168298147032482
C087,1.0352588912809095,0.2895680060038901,-0.18345784628159154,-1.0,0.8213517924393259
C088,0.45260357173805527,-0.11678260585697636,0.36078264811788774,0.3333333333333333,0.42157499220693573
C089,-0.40006040871769655,-0.6927217099684709,0.1347883579245027,0.3333333333333333,-0.22772014588458783
C090,0.6358631518443307,-1.1898478524100757,-0.529748756117195,1.0,-0.22106945157206423
C091,0.22250794339600327,-0.3948577860874478,-0.2248858504944692,-1.3333333333333333,0.3647213176082717
C092,1.0881391261349111,0.5746940211574435,-0.4343738032676167,0.3333333333333333,-0.5592890526408655
C093,-0.5711798094618834,0.09672836614564835,-0.5052357559667184,-1.0,-0.7969636863280073
C094,-0.1993388443384143,-0.9895931687353835,0.5529207048603,0.0,-0.3446922485326466
C095,-0.2633459081903224,0.06628345218891206,0.19069296933640678,-1.0,-0.46951602676624543
C096,-1.3274553360155632,0.2241429289266452,-0.5813783296110728,0.3333333333333333,-0.4527159416742971
C097,0.4201949882156378,-0.7203023498982856,0.5896869945827542,-0.3333333333333333,-0.5688650850293995
C098,0.38536881158630765,0.051805574890268144,0.15413391342791533,-0.6666666666666666,-0.9236357579762592
C099,0.13117021945576526,-0.01927210494711623,0.5259036508003915,0.0,-0.9685006564820007
C100,-0.10689776637684124,-0.9131189073789632,0.3911615090532086,0.3333333333333333,0.8280927017367161
