customer_id,age,salary,purchase_amount,order_count,rating
C034,0.3492902595378279,0.5157133847364117,0.36505038332506096,0.4444444444444445,0.23651004280077198
C035,0.769738839457516,0.21542570043945514,0.7591221196811151,0.2222222222222222,0.48114497512853976
C036,0.31281175518141613,0.7477366240486927,0.5462626164531947,0.2222222222222222,0.20747247169820593
C037,0.6325120681517852,0.24477958962268415,0.17143007525522602,0.4444444444444445,0.9895250283705168
C038,0.14760097110692927,0.34419707253131254,0.4831861037237827,0.5555555555555556,0.945029119459168
C039,0.2888086603851356,0.5889897708830458,0.3636145052814313,0.4444444444444445,0.02199138090423952
C040,0.6298281914451875,0.14828966148192174,0.5770653157053904,0.2222222222222222,0.7016928702576593
C041,0.7509378792026502,0.46265547155606507,0.3451856505855285,0.4444444444444445,0.9258353773447168
C042,0.6241276498706062,0.6953988850936896,0.44072898420300083,0.2222222222222222,0.16601165358149877
C043,0.5599471782907839,0.06710325098230274,0.5280878540358179,0.2222222222222222,0.5612627769210683
C044,0.5184770424634813,0.45342360553790567,0.5789432211987211,0.5555555555555556,0.9158767849351663
C045,0.2551916750147162,0.4696447529382703,0.287703872204481,0.4444444444444445,0.016399037782824977
C046,0.4248414583481237,0.5821575327029433,0.409750011747824,0.5555555555555556,0.6933720492813427
C047,0.48280301639630274,0.1469776389200692,0.38995242245139633,0.1111111111111111,0.28516113555071226
C048,0.8221932429741023,0.12897656640527294,0.3648066724069809,0.3333333333333333,0.9249659184480323
C049,0.662644893020399,0.5261358370642062,0.7057685939651246,0.6666666666666665,0.9725773314418844
C050,0.19156987641615364,0.4776426740000747,0.5139906473113988,0.5555555555555556,0.9452404834467434
C051,0.6582767761942927,0.46762059588309296,0.279163195961786,0.4444444444444445,0.4656247577365193
C052,0.4996983869405708,0.48830535387776935,0.5862884088887701,0.3333333333333333,0.8613437593940496
C053,0.43443939765183415,0.2670322081647916,0.7560508064722194,0.2222222222222222,0.8434945977954111
C054,0.7225859939435122,0.46368884602571564,0.6024433753937023,0.2222222222222222,0.3073551460898624
C055,0.8163518816847808,0.4767993348725062,0.24272591738493077,0.6666666666666665,0.8275425932446365
C056,0.7940533834560296,0.25963252340447535,0.38864303941836476,0.6666666666666665,0.01952298486821169
C057,0.398148101197621,0.8158211606295722,0.6354918568256559,0.5555555555555556,0.5901637042608667
C058,0.5166638407561918,0.5157652263762709,0.35714664393196566,0.5555555555555556,0.2164508953556296
C059,0.6598821931488674,0.15681764761120248,0.5194653757561045,0.6666666666666665,0.10478229151597468
C060,0.8039515895139033,0.5551536799195456,0.5660984008209473,0.7777777777777777,0.060281264716806726
C061,0.47865825558238706,0.20351405005281636,0.32623868761687685,0.5555555555555556,0.6922175371435786
C062,0.5442919167329858,0.5832917856857331,0.44851177170022766,0.2222222222222222,0.3285523042213561
C063,0.3384173186088095,0.6633770949764937,0.0,0.6666666666666665,0.7212749321421847
C064,0.3183209004385894,0.23671114663048637,0.312500713861634,0.4444444444444445,0.048448459837451774
C065,0.767498446449158,0.6212943274278402,0.4212996449522925,0.4444444444444445,0.30346749152871727
C066,0.8890797019767871,0.5026044635836193,0.28100993609845715,0.6666666666666665,0.5322299288573582
C067,0.5697052135226579,0.5908313428631846,0.6870143004384245,0.3333333333333333,0.7885732419182845
C068,0.8102100029799109,0.8225077030197898,0.25530395554402036,0.8888888888888888,0.3070000961451979
C069,0.6666738826558305,0.36072528671189413,0.3948721898909987,0.3333333333333333,0.6203878667014833
C070,0.4415507751309974,0.25114249268864913,0.4753324602692557,0.4444444444444445,0.8857658284035757
C071,0.6666201218581546,0.22187325142007425,0.6600706795799448,0.1111111111111111,0.6101556498414118
C072,0.9297316678014358,0.23776139366648913,0.25449753121899366,0.5555555555555556,0.21946156504590897
C073,0.5777964241750337,0.39700219323257063,0.6208671860994164,0.2222222222222222,0.0066596388510501425
C074,0.9356813437380238,0.48716366326648036,0.45834521243597554,0.5555555555555556,0.869563890270239
C075,0.0,0.4732679952517988,0.31854511721008566,0.1111111111111111,0.0034645588105872704
C076,0.7695951891036364,0.5919357090804216,0.5220427720248851,0.2222222222222222,0.874260335342617
C077,0.605272378439714,0.4164255084456296,0.48496301137556425,0.4444444444444445,0.521461040774021
C078,0.5189458112931888,0.7269559457203856,0.37229361407165806,0.2222222222222222,0.9399359207995623
C079,0.6063264222121042,0.35657159736716487,0.4667423133365905,0.3333333333333333,0.7967972991075516
C080,0.14136245468590697,0.9999999999999998,0.402587286995073,0.4444444444444445,0.9999999999999998
C081,0.5366862069728399,0.5484956377102923,0.47290460082836455,0.5555555555555556,0.3396096371803237
C082,0.6656623822131963,0.22884830833944497,0.5502394499537661,0.2222222222222222,0.7645595369550893
C083,0.9162830522994134,0.18277422157616324,0.6804743377328556,0.2222222222222222,0.39187081401645724
C084,0.4699159083481873,0.5176276116669134,0.2824150227605568,0.3333333333333333,0.4714013455280028
C085,0.4050183517188517,0.3654516528369301,0.7575840993163802,0.4444444444444445,0.622034792901748
C086,0.473608459487447,0.5675373021972852,0.18172818621891948,0.3333333333333333,0.8732149316794957
C087,0.7905028649570304,0.5156369004463737,0.43550644971254837,0.1111111111111111,0.9858675603028786
C088,0.6593204067757319,0.39792326494410063,0.5398343921298505,0.5555555555555556,0.7656667393087668
C089,0.46734660475742007,0.23108240438179556,0.49651251598031804,0.5555555555555556,0.40802887139815464
C090,0.7005805504614974,0.08707246857281797,0.3691243659228668,0.7777777777777777,0.4116921363673756
C091,0.6075153187069173,0.3173690847547857,0.4275649266497452,0.0,0.7343512006985211
C092,0.8024086331954375,0.598233601030383,0.38740722559857493,0.5555555555555556,0.2253975995449337
C093,0.4288197727193198,0.45977416906592966,0.37382337471491944,0.1111111111111111,0.09448417626234096
C094,0.5125382426642517,0.14508322616404062,0.5766662124855059,0.4444444444444445,0.34359953727587117
C095,0.49812731446119585,0.4509547372752661,0.5072291258986563,0.1111111111111111,0.2748454264053863
C096,0.25854743621425397,0.4966842436741578,0.35922725751963674,0.5555555555555556,0.2840990712588834
C097,0.6520237469666696,0.22309270952013444,0.5837141102375731,0.3333333333333333,0.22012303085411516
C098,0.6441827759739461,0.4467607148684221,0.5002209537414916,0.2222222222222222,0.02471200799806028
C099,0.5869510043528218,0.4261705844428529,0.5714871901796458,0.4444444444444445,0.0
C100,0.5333509726560463,0.16723666475587795,0.5456578545274079,0.5555555555555556,0.9895805165341289
